Title,Note,URL,Tags,Comment
,,,,
Sweet Pickle Books,,https://www.google.com/maps/place/Sweet+Pickle+Books/data=!4m2!3m1!1s0x89c25bdfe4bd90db:0xd57c2e1e22b8c1c2,,
The Pickle Guys,,https://www.google.com/maps/place/The+Pickle+Guys/data=!4m2!3m1!1s0x89c259875630be5d:0xa016ec4fd5321fe7,,
Economy Candy,,https://www.google.com/maps/place/Economy+Candy/data=!4m2!3m1!1s0x89c25981389bd735:0xb4360ee4a91f91d0,,
il laboratorio del gelato,,https://www.google.com/maps/place/il+laboratorio+del+gelato/data=!4m2!3m1!1s0x89c2598722ae28eb:0x5c4a711e46a801a0,,
Russ & Daughters,,https://www.google.com/maps/place/Russ+%26+Daughters/data=!4m2!3m1!1s0x89c259838d0451ed:0x28bb3770b1dd464b,,
