Title,Note,URL,Tags,Comment
,,,,
Caffe Reggio,"כשאתה בוילג' בפעם הבאה, במיוחד בחורף, גש לקפה רג'יו על רחוב מקדוגל ורח' 3 ובקש מהם קפה עם סמבוקה. אחד הדילים הטובים בעיר, ומחמם היטב",https://www.google.com/maps/place/Caffe+Reggio/data=!4m2!3m1!1s0x89c25991817682af:0xc21f1f85a7b96c03,,
1369 Coffee House,,https://www.google.com/maps/place/1369+Coffee+House/data=!4m2!3m1!1s0x89e3774c7ff2bbbd:0x954a3871e2cacc56,,
Barismo,,https://www.google.com/maps/place/Barismo/data=!4m2!3m1!1s0x89e3774e16ad4c89:0xa5ee23ba11341c33,,
Broadsheet Coffee Roasters,,https://www.google.com/maps/place/Broadsheet+Coffee+Roasters/data=!4m2!3m1!1s0x89e377485b5ee149:0xb94d428b3a73dfe4,,
1369 Cambridge St,,https://www.google.com/maps/place/1369+Cambridge+St/data=!4m2!3m1!1s0x89e3774b801618f7:0xa0ce9de8102907ca,,
Elixr Coffee Roasters,,https://www.google.com/maps/place/Elixr+Coffee+Roasters/data=!4m2!3m1!1s0x89c6c625546f5fe1:0x94adb27329b4a173,,
Porto Rico Importing Co.,,https://www.google.com/maps/place/Porto+Rico+Importing+Co./data=!4m2!3m1!1s0x89c259923c36e4eb:0xe6fb1b46151d75a9,,
