Title,Note,URL,Tags,Comment
,,,,
Butke,,https://www.google.com/maps/place/Butke/data=!4m2!3m1!1s0x151d4be091b60af5:0xa3379854e73c85ea,,
קובה התרנגול,,https://www.google.com/maps/place/%D7%A7%D7%95%D7%91%D7%94+%D7%94%D7%AA%D7%A8%D7%A0%D7%92%D7%95%D7%9C%E2%80%AD/data=!4m2!3m1!1s0x151d4b1978134389:0xe5fd57ff9bb4f075,,
Amiga Deli,,https://www.google.com/maps/place/Amiga+Deli/data=!4m2!3m1!1s0x151d4b7b5b440805:0x86ac217eda11701,,
המאפייה הבוכרית,,https://www.google.com/maps/place/%D7%94%D7%9E%D7%90%D7%A4%D7%99%D7%99%D7%94+%D7%94%D7%91%D7%95%D7%9B%D7%A8%D7%99%D7%AA%E2%80%AD/data=!4m2!3m1!1s0x151d4b6962440947:0xca175c95f8efe388,,
חביב מרכז הקובות,,https://www.google.com/maps/place/%D7%97%D7%91%D7%99%D7%91+%D7%9E%D7%A8%D7%9B%D7%96+%D7%94%D7%A7%D7%95%D7%91%D7%95%D7%AA%E2%80%AD/data=!4m2!3m1!1s0x151d4b6d8c4f5d27:0x4a60b3522832e6d7,,
הסאלוף,,https://www.google.com/maps/place/%D7%94%D7%A1%D7%90%D7%9C%D7%95%D7%A3%E2%80%AD/data=!4m2!3m1!1s0x151d4b6c02f67e89:0xb162d993e58756d0,,
Dilek's,,https://www.google.com/maps/place/Dilek's/data=!4m2!3m1!1s0x151d4b68ca3ffab1:0xbfb924310bb98558,,
מסעדת ניסים הקבב הכי טעים במדינה.,,https://www.google.com/maps/place/%D7%9E%D7%A1%D7%A2%D7%93%D7%AA+%D7%A0%D7%99%D7%A1%D7%99%D7%9D+%D7%94%D7%A7%D7%91%D7%91+%D7%94%D7%9B%D7%99+%D7%98%D7%A2%D7%99%D7%9D+%D7%91%D7%9E%D7%93%D7%99%D7%A0%D7%94.%E2%80%AD/data=!4m2!3m1!1s0x151d4b6c06d9b1f9:0x9e4c63fb497b036,,
